Sport,TotPkts,TotBytes,SrcPkts,DstPkts,SrcBytes,service,flag,protocol_type,count,srv_count,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_bytes,class
53454,18,1152,10,8,644,http,SF,tcp,2,2,240,1,0,250,0
53455,18,1152,10,8,644,http,SF,tcp,3,3,91,1,0,8314,1
53456,18,1152,10,8,644,smtp,SF,tcp,1,1,255,0.15,0.02,479,0
53459,20,1276,10,10,644,http,SF,tcp,8,8,67,1,0,818,0
53460,20,1276,10,10,644,http,REJ,tcp,2,2,44,1,0,0,0
53458,20,1276,10,10,644,http,SF,tcp,2,2,2,1,0,3018,0
53457,20,1276,10,10,644,http,SF,tcp,12,12,255,1,0,798,0
53461,20,1276,10,10,644,private,S0,tcp,360,1,255,0,1,0,1
53462,20,1276,10,10,644,finger,S0,tcp,67,17,255,0.25,0.02,0,1
53464,20,1276,10,10,644,http,SF,tcp,12,14,255,1,0,2768,0
53463,20,1276,10,10,644,other,SF,udp,15,5,255,0.02,0.15,0,1
53465,18,1152,10,8,644,whois,S0,tcp,202,2,255,0.07,0.07,0,1
53468,18,1152,10,8,644,daytime,S0,tcp,270,6,255,0.02,0.07,0,1
53467,18,1152,10,8,644,ldap,S0,tcp,102,20,255,0.08,0.06,0,1
53466,18,1152,10,8,644,vmnet,S0,tcp,237,3,255,0.07,0.08,0,1
53469,18,1152,10,8,644,http,SF,tcp,12,13,55,1,0,769,0
53470,18,1152,10,8,644,urp_i,SF,icmp,20,18,255,0,0.01,0,0
53471,18,1152,10,8,644,http,SF,tcp,7,7,255,0.96,0.02,1800,0
53472,18,1152,10,8,644,private,S0,tcp,124,9,255,0.04,0.07,0,1
53473,20,1276,10,10,644,http,SF,tcp,8,8,138,1,0,956,0
53475,20,1276,10,10,644,private,S0,tcp,178,2,217,0.01,0.08,0,1
53474,20,1276,10,10,644,other,SF,udp,1,1,255,0.01,0.64,105,0
53476,20,1276,10,10,644,http,SF,tcp,36,36,255,1,0,7956,0
53477,20,1276,10,10,644,ftp_data,SF,tcp,10,10,123,0.46,0.02,0,0
53479,20,1276,10,10,644,http,SF,tcp,19,20,82,1,0,345,0
53478,20,1276,10,10,644,private,SF,udp,89,89,255,0.35,0.01,0,1
53480,20,1276,10,10,644,smtp,SF,tcp,1,4,103,0.75,0.04,330,0
53482,18,1152,10,8,644,http,SF,tcp,6,6,74,1,0,222,0
53481,18,1152,10,8,644,smtp,SF,tcp,1,2,20,0.95,0.1,330,0
53483,18,1152,10,8,644,bgp,REJ,tcp,256,1,255,0,0.07,0,1
53484,18,1152,10,8,644,eco_i,SF,icmp,1,1,2,1,0,0,1
53485,18,1152,10,8,644,smtp,SF,tcp,1,1,81,0.75,0.04,334,0
53486,18,1152,10,8,644,nnsp,REJ,tcp,107,9,255,0.04,0.06,0,1
53487,18,1152,10,8,644,other,REJ,tcp,509,1,255,0,1,0,1
53488,18,1152,10,8,644,http,SF,tcp,2,2,107,1,0,8314,1
53491,20,1276,10,10,644,private,S0,tcp,199,5,255,0.02,0.05,0,1
53489,20,1276,10,10,644,private,SF,udp,25,8,255,0.03,0.71,4,1
53490,20,1276,10,10,644,other,REJ,tcp,510,1,255,0,1,0,1
53492,20,1276,10,10,644,http,SF,tcp,1,23,2,1,0,9020,0
53493,20,1276,10,10,644,http,SF,tcp,1,1,5,1,0,12987,0
53494,20,1276,10,10,644,eco_i,SF,icmp,1,20,1,1,0,0,1
53496,20,1276,10,10,644,ftp_data,S0,tcp,26,6,255,0.25,0.02,0,1
53495,20,1276,10,10,644,mtp,S0,tcp,254,4,255,0.02,0.07,0,1
53498,18,1152,10,8,644,private,S0,tcp,263,6,255,0.03,0.06,0,1
53497,18,1152,10,8,644,private,S0,tcp,138,15,255,0.05,0.08,0,1
53499,18,1152,10,8,644,http,SF,tcp,1,1,34,1,0,7203,0
53500,18,1152,10,8,644,private,REJ,tcp,134,11,255,0.03,0.07,0,1
53502,18,1152,10,8,644,other,SF,udp,1,1,255,0.01,0.61,105,0
53501,18,1152,10,8,644,other,REJ,tcp,511,1,255,0,1,0,1
53503,18,1152,10,8,644,private,S0,tcp,250,10,255,0.04,0.06,0,1
53504,18,1152,10,8,644,time,S0,tcp,114,9,255,0.04,0.06,0,1
53505,20,1276,10,10,644,klogin,S0,tcp,126,22,255,0.09,0.05,0,1
53506,20,1276,10,10,644,ftp,SF,tcp,1,1,113,0.13,0.06,1043,0
53507,20,1276,10,10,644,whois,REJ,tcp,217,1,255,0,0.07,0,1
53508,20,1276,10,10,644,ecr_i,SF,icmp,511,511,242,0.61,0.03,0,1
53509,20,1276,10,10,644,private,SF,udp,4,1,255,0.97,0.01,145,0
53511,20,1276,10,10,644,exec,S0,tcp,147,11,255,0.04,0.05,0,1
53510,20,1276,10,10,644,other,SF,tcp,12,1,106,0.01,0.12,0,0
53512,20,1276,10,10,644,ftp_data,S0,tcp,35,7,255,0.11,0.05,0,1
53514,18,1152,10,8,644,uucp_path,REJ,tcp,236,15,255,0.06,0.07,0,1
53515,18,1152,10,8,644,smtp,SF,tcp,1,4,100,0.78,0.05,335,0
53513,18,1152,10,8,644,Z39_50,S0,tcp,126,19,255,0.07,0.07,0,1
53516,18,1152,10,8,644,private,S0,tcp,219,15,255,0.06,0.07,0,1
53517,18,1152,10,8,644,private,S0,tcp,116,4,255,0.03,0.07,0,1
53519,18,1152,10,8,644,http,REJ,tcp,7,7,42,1,0,0,0
53518,18,1152,10,8,644,private,S0,tcp,116,4,255,0.02,0.09,0,1
53520,18,1152,10,8,644,private,REJ,tcp,206,1,255,0,0.83,0,1
53523,20,1276,10,10,644,http,SF,tcp,6,6,100,1,0,4511,0
53522,20,1276,10,10,644,http,SF,tcp,12,12,71,1,0,682,0
53521,20,1276,10,10,644,courier,S0,tcp,130,15,255,0.02,0.08,0,1
53524,20,1276,10,10,644,http,SF,tcp,27,27,27,1,0,810,0
53525,20,1276,10,10,644,private,REJ,tcp,235,4,255,0.02,0.08,0,1
53526,20,1276,10,10,644,ctf,S0,tcp,42,9,255,0.04,0.08,0,1
53527,20,1276,10,10,644,private,S0,tcp,33,6,255,0.02,0.07,0,1
53528,20,1276,10,10,644,netbios_dgm,REJ,tcp,245,17,255,0.07,0.07,0,1
53532,18,1152,10,8,644,csnet_ns,REJ,tcp,259,10,255,0.04,0.07,0,1
53530,18,1152,10,8,644,private,S0,tcp,147,5,255,0.02,0.06,0,1
53531,18,1152,10,8,644,smtp,SF,tcp,1,1,54,0.61,0.11,332,0
53529,18,1152,10,8,644,private,REJ,tcp,1,1,64,0.02,1,0,1
53533,18,1152,10,8,644,smtp,SF,tcp,2,1,255,0.58,0.03,330,0
53534,18,1152,10,8,644,ftp_data,SF,tcp,2,2,43,0.07,0.09,0,0
53535,18,1152,10,8,644,telnet,SF,tcp,1,1,137,0.01,0.04,1423,0
53536,18,1152,10,8,644,ftp_data,SF,tcp,2,1,255,0.19,0.03,0,0
53537,20,1276,10,10,644,smtp,SF,tcp,1,1,255,0.79,0.02,360,0
53538,20,1276,10,10,644,efs,REJ,tcp,150,20,255,0.08,0.06,0,1
53539,20,1276,10,10,644,http,SF,tcp,14,14,123,1,0,913,0
53540,20,1276,10,10,644,private,S0,tcp,183,18,255,0.04,0.09,0,1
53541,20,1276,10,10,644,eco_i,SF,icmp,1,30,2,1,0,0,1
53542,20,1276,10,10,644,domain_u,SF,udp,79,158,255,1,0,136,0
53543,20,1276,10,10,644,other,RSTR,tcp,2,2,255,0.01,0.73,0,1
53544,20,1276,10,10,644,auth,S0,tcp,289,22,255,0.09,0.05,0,1
53545,18,1152,10,8,644,smtp,SF,tcp,1,2,149,0.64,0.04,335,0
53548,18,1152,10,8,644,domain_u,SF,udp,292,292,255,1,0.01,78,0
53546,18,1152,10,8,644,private,S0,tcp,84,3,255,0.06,0.08,0,1
53547,18,1152,10,8,644,ftp,SF,tcp,1,1,255,0.27,0.02,2447,1
53549,18,1152,10,8,644,http,SF,tcp,2,2,255,0.96,0.02,3222,0
53550,18,1152,10,8,644,ftp_data,SF,tcp,11,11,255,0.22,0.05,0,0
53551,18,1152,10,8,644,private,S0,tcp,228,20,255,0.08,0.06,0,1
53552,18,1152,10,8,644,http,SF,tcp,7,21,42,1,0,555,0
53554,20,1276,10,10,644,nnsp,S0,tcp,121,18,255,0.07,0.05,0,1
53555,20,1276,10,10,644,ecr_i,SF,icmp,180,180,255,1,0,0,1
53553,20,1276,10,10,644,domain_u,SF,udp,65,145,255,1,0.01,157,0
53557,20,1276,10,10,644,private,SF,udp,5,1,255,0.67,0.01,145,0
53556,20,1276,10,10,644,telnet,RSTO,tcp,245,19,255,0.07,0.07,0,1
53558,20,1276,10,10,644,http,SF,tcp,18,18,255,1,0,1471,0
53560,20,1276,10,10,644,http,SF,tcp,9,9,38,1,0,3182,0
53559,20,1276,10,10,644,http,SF,tcp,3,3,255,1,0,10326,0
53564,18,1152,10,8,644,http,SF,tcp,17,18,255,1,0,846,0
53562,18,1152,10,8,644,http,REJ,tcp,1,1,157,0.69,0.02,0,0
53561,18,1152,10,8,644,private,S0,tcp,137,8,255,0.05,0.08,0,1
53563,18,1152,10,8,644,ftp_data,SF,tcp,1,1,198,0.22,0.02,0,0
53565,18,1152,10,8,644,private,S0,tcp,171,16,255,0.02,0.08,0,1
53566,18,1152,10,8,644,private,REJ,tcp,1,1,39,0.03,1,0,1
53567,18,1152,10,8,644,private,S0,tcp,159,2,255,0.07,0.07,0,1
53568,18,1152,10,8,644,http,REJ,tcp,1,2,9,1,0,0,0
53570,20,1276,10,10,644,domain_u,SF,udp,42,192,182,0.78,0.02,109,0
53569,20,1276,10,10,644,http,SF,tcp,7,17,77,1,0,813,0
53572,20,1276,10,10,644,finger,SF,tcp,1,1,108,0.06,0.05,141,0
53571,20,1276,10,10,644,ecr_i,SF,icmp,510,510,255,0.86,0.09,0,1
53573,20,1276,10,10,644,smtp,SF,tcp,1,1,58,0.98,0.03,323,0
53574,20,1276,10,10,644,ftp_data,SF,tcp,2,2,108,0.16,0.67,0,0
53575,20,1276,10,10,644,http,SF,tcp,9,10,40,1,0,2625,0
53576,20,1276,10,10,644,ftp_data,SF,tcp,1,1,255,0,1,0,0
53577,18,1152,10,8,644,smtp,SF,tcp,2,2,255,0.62,0.02,329,0
53578,18,1152,10,8,644,http,SF,tcp,6,6,255,1,0.01,2698,0
53579,18,1152,10,8,644,private,REJ,tcp,262,19,255,0.07,0.06,0,1
53580,18,1152,10,8,644,private,S0,tcp,121,1,255,0,0.09,0,1
53581,18,1152,10,8,644,ftp_data,SF,tcp,1,2,255,0.38,0.03,0,0
53582,18,1152,10,8,644,private,REJ,tcp,1,1,39,0.03,1,0,1
53583,18,1152,10,8,644,http,SF,tcp,15,16,102,1,0,688,0
53584,18,1152,10,8,644,finger,S1,tcp,1,1,4,0.5,0.5,0,0
53585,20,1276,10,10,644,discard,S0,tcp,242,5,255,0.02,0.08,0,1
53586,20,1276,10,10,644,domain_u,SF,udp,77,157,255,1,0.01,135,0
53587,20,1276,10,10,644,gopher,S0,tcp,273,24,255,0.09,0.05,0,1
53588,20,1276,10,10,644,http,REJ,tcp,1,1,6,1,0,0,0
53589,20,1276,10,10,644,time,S2,tcp,2,2,22,1,0,0,0
53590,20,1276,10,10,644,smtp,SF,tcp,1,3,77,0.68,0.05,398,0
53591,20,1276,10,10,644,whois,S0,tcp,203,1,255,0.01,0.09,0,1
53592,20,1276,10,10,644,private,S0,tcp,171,18,255,0.07,0.07,0,1
53594,18,1152,10,8,644,private,S0,tcp,95,4,255,0.08,0.06,0,1
53593,18,1152,10,8,644,finger,S0,tcp,18,9,178,0.28,0.02,0,1
53596,18,1152,10,8,644,telnet,SF,tcp,1,1,1,1,0,16771,1
53595,18,1152,10,8,644,ftp_data,S0,tcp,23,3,23,0.13,0.09,0,1
53597,18,1152,10,8,644,eco_i,SF,icmp,1,1,10,1,0,0,0
53599,18,1152,10,8,644,pop_3,SF,tcp,1,1,104,0.04,0.06,130,0
53598,18,1152,10,8,644,private,REJ,tcp,104,16,255,0.01,0.07,0,1
53600,18,1152,10,8,644,urp_i,SF,icmp,2,1,255,0.08,0.01,0,0
53601,20,1276,10,10,644,domain_u,SF,udp,15,16,255,0.93,0.01,17,0
53603,20,1276,10,10,644,http,SF,tcp,19,19,19,1,0,7066,0
53602,20,1276,10,10,644,private,S0,tcp,59,2,255,0.07,0.07,0,1
53604,20,1276,10,10,644,ftp_data,SF,tcp,2,2,15,0.4,0.2,0,0
53605,20,1276,10,10,644,http,SF,tcp,10,10,255,1,0,870,0
53606,20,1276,10,10,644,eco_i,SF,icmp,1,9,4,1,0,0,1
53607,20,1276,10,10,644,sunrpc,S0,tcp,161,2,255,0.01,0.08,0,1
53608,20,1276,10,10,644,domain,S0,tcp,281,11,255,0.02,0.08,0,1
53609,18,1152,10,8,644,ecr_i,SF,icmp,511,511,255,0.67,0.16,0,1
53611,18,1152,10,8,644,auth,REJ,tcp,1,1,168,0.05,0.04,0,0
53610,18,1152,10,8,644,telnet,SF,tcp,1,1,123,0.01,0.04,1021,0
53612,18,1152,10,8,644,smtp,SF,tcp,1,1,127,0.66,0.04,284,0
53613,18,1152,10,8,644,http,SF,tcp,21,21,93,1,0,655,0
53614,18,1152,10,8,644,supdup,S0,tcp,218,20,255,0.08,0.07,0,1
53615,18,1152,10,8,644,ftp_data,SF,tcp,2,2,142,0.3,0.04,0,0
53616,18,1152,10,8,644,http,SF,tcp,8,8,30,1,0,4396,0
53618,20,1276,10,10,644,finger,S0,tcp,278,3,255,0.01,0.05,0,1
53619,20,1276,10,10,644,http,SF,tcp,12,12,255,1,0,349,0
53617,20,1276,10,10,644,http,SF,tcp,4,4,247,1,0,3649,0
53621,20,1276,10,10,644,imap4,S0,tcp,226,8,255,0.03,0.08,0,1
53620,20,1276,10,10,644,discard,S0,tcp,247,15,255,0.03,0.08,0,1
53622,20,1276,10,10,644,private,REJ,tcp,207,1,255,0,0.91,0,1
53623,20,1276,10,10,644,http,REJ,tcp,1,1,14,1,0,0,0
53624,20,1276,10,10,644,domain_u,SF,udp,9,14,241,0.98,0.01,42,0
53625,18,1152,10,8,644,http,S0,tcp,3,3,3,1,0,0,1
53626,18,1152,10,8,644,uucp,RSTO,tcp,150,20,255,0.08,0.07,0,1
53627,18,1152,10,8,644,finger,S0,tcp,139,17,255,0.02,0.06,0,1
53628,18,1152,10,8,644,domain_u,SF,udp,192,194,255,1,0,118,0
53629,18,1152,10,8,644,ecr_i,SF,icmp,454,454,255,1,0,0,1
53630,18,1152,10,8,644,other,S1,tcp,1,1,229,0,0.12,0,0
53631,18,1152,10,8,644,smtp,SF,tcp,1,2,8,0.62,0.38,339,0
53632,18,1152,10,8,644,domain_u,SF,udp,2,13,255,0.92,0.01,39,0
53634,20,1276,10,10,644,private,S0,tcp,141,16,255,0.06,0.04,0,1
53633,20,1276,10,10,644,private,REJ,tcp,29,1,255,0,0.07,0,1
53636,20,1276,10,10,644,http,SF,tcp,2,40,2,1,0,2360,0
53637,20,1276,10,10,644,http,SF,tcp,1,1,1,1,0,7629,0
53638,20,1276,10,10,644,eco_i,SF,icmp,1,42,1,1,0,0,1
53635,20,1276,10,10,644,smtp,SF,tcp,1,3,125,0.4,0.06,333,0
53640,20,1276,10,10,644,ftp_data,SF,tcp,1,1,255,0.24,0.13,0,1
53639,20,1276,10,10,644,http,SF,tcp,1,2,13,1,0,6818,0
53643,18,1152,10,8,644,eco_i,SF,icmp,1,50,2,1,0,0,1
53644,18,1152,10,8,644,kshell,S0,tcp,148,24,255,0.09,0.04,0,1
53642,18,1152,10,8,644,http,SF,tcp,1,2,255,1,0,20504,0
53641,18,1152,10,8,644,domain_u,SF,udp,6,6,255,0.91,0.01,42,0
53645,18,1152,10,8,644,http,SF,tcp,4,4,4,1,0,1268,0
53646,18,1152,10,8,644,telnet,S0,tcp,63,10,255,0.24,0.02,0,1
53647,18,1152,10,8,644,uucp,S0,tcp,128,2,255,0.01,0.06,0,1
53648,18,1152,10,8,644,ctf,S0,tcp,108,6,78,0.08,0.1,0,1
53649,20,1276,10,10,644,private,S0,tcp,102,15,255,0.07,0.07,0,1
53651,20,1276,10,10,644,private,RSTR,tcp,2,2,255,0.01,0.82,0,1
53650,20,1276,10,10,644,private,SF,udp,20,1,255,0,0.24,0,1
53652,20,1276,10,10,644,ftp,SF,tcp,1,1,214,0.27,0.33,3380,0
53653,20,1276,10,10,644,smtp,S0,tcp,4,2,49,0.29,0.08,0,0
53654,20,1276,10,10,644,nntp,S0,tcp,297,8,255,0.01,0.07,0,1
53655,20,1276,10,10,644,private,S0,tcp,178,14,255,0.05,0.06,0,1
53656,20,1276,10,10,644,http,SF,tcp,9,9,255,1,0,405,0
53659,18,1152,10,8,644,http,SF,tcp,2,4,255,1,0,8314,1
53660,18,1152,10,8,644,other,REJ,tcp,509,1,255,0,1,0,1
53658,18,1152,10,8,644,http,SF,tcp,30,30,182,1,0,1108,0
53657,18,1152,10,8,644,mtp,S0,tcp,202,8,255,0.03,0.08,0,1
53661,18,1152,10,8,644,http,REJ,tcp,1,1,69,1,0,0,0
53662,18,1152,10,8,644,http,SF,tcp,21,21,21,1,0,1660,0
53663,18,1152,10,8,644,telnet,SF,tcp,1,1,20,0.45,0.2,1970,0
53664,18,1152,10,8,644,domain_u,SF,udp,2,5,168,0.93,0.02,42,0
53666,20,1276,10,10,644,telnet,S0,tcp,15,15,97,0.59,0.02,0,1
53665,20,1276,10,10,644,private,REJ,tcp,142,12,67,0.18,0.09,0,1
53667,20,1276,10,10,644,http,SF,tcp,3,3,3,1,0,8550,0
53668,20,1276,10,10,644,finger,S0,tcp,4,2,255,0.16,0.05,0,1
53669,20,1276,10,10,644,private,RSTR,tcp,1,1,113,0.01,0.58,0,1
53670,20,1276,10,10,644,urp_i,SF,icmp,11,2,255,0.01,0.01,0,0
53671,20,1276,10,10,644,smtp,SF,tcp,1,1,25,0.84,0.16,329,0
53672,20,1276,10,10,644,http,SF,tcp,26,26,255,1,0,2486,0
53674,18,1152,10,8,644,domain,S0,tcp,257,3,255,0.01,0.08,0,1
53676,18,1152,10,8,644,domain_u,SF,udp,293,293,255,1,0.01,84,0
53673,18,1152,10,8,644,netbios_ssn,S0,tcp,190,1,255,0,0.07,0,1
53675,18,1152,10,8,644,private,S0,tcp,221,5,255,0.01,0.08,0,1
53677,18,1152,10,8,644,domain_u,SF,udp,110,110,255,0.99,0.01,45,0
53678,18,1152,10,8,644,smtp,SF,tcp,1,1,255,0.66,0.01,367,0
53679,18,1152,10,8,644,telnet,S0,tcp,262,17,255,0.07,0.05,0,1
53680,18,1152,10,8,644,http,SF,tcp,2,3,236,1,0,2761,0
53681,20,1276,10,10,644,domain_u,SF,udp,150,150,255,1,0.01,127,0
53684,20,1276,10,10,644,eco_i,SF,icmp,1,3,1,1,0,0,1
53682,20,1276,10,10,644,http,SF,tcp,14,14,255,1,0,33054,0
53683,20,1276,10,10,644,private,SF,udp,1,1,79,0.11,0.03,0,1
53685,20,1276,10,10,644,http,SF,tcp,8,8,255,0.96,0.01,283,0
53686,20,1276,10,10,644,systat,REJ,tcp,260,15,255,0.06,0.06,0,1
53687,20,1276,10,10,644,bgp,S0,tcp,268,12,255,0.05,0.07,0,1
53688,20,1276,10,10,644,private,S0,tcp,161,19,255,0.07,0.07,0,1
53691,18,1152,10,8,644,other,REJ,tcp,352,1,255,0,1,0,1
53690,18,1152,10,8,644,uucp,S0,tcp,138,14,255,0.08,0.06,0,1
53689,18,1152,10,8,644,http,SF,tcp,6,6,126,1,0,14560,0
53692,18,1152,10,8,644,time,S0,tcp,290,5,255,0.02,0.06,0,1
53693,18,1152,10,8,644,private,SF,udp,94,94,255,0.37,0.04,0,1
53694,18,1152,10,8,644,domain_u,SF,udp,209,209,255,1,0.01,76,0
53695,18,1152,10,8,644,private,S0,tcp,135,17,255,0.1,0.06,0,1
53696,18,1152,10,8,644,iso_tsap,S0,tcp,101,1,255,0,0.07,0,1
53698,20,1276,10,10,644,http,REJ,tcp,1,1,1,1,0,0,0
53699,20,1276,10,10,644,eco_i,SF,icmp,2,2,207,1,0,0,0
53697,20,1276,10,10,644,domain_u,SF,udp,39,120,255,0.82,0.02,128,0
53700,20,1276,10,10,644,link,S0,tcp,220,2,255,0.01,0.07,0,1
53701,20,1276,10,10,644,http,SF,tcp,21,38,227,1,0,2748,0
53702,20,1276,10,10,644,other,S0,tcp,479,1,255,0,0.92,0,1
53703,20,1276,10,10,644,domain_u,SF,udp,56,56,212,0.81,0.01,72,0
53704,20,1276,10,10,644,smtp,SF,tcp,1,2,155,0.65,0.08,334,0
53706,18,1152,10,8,644,whois,S0,tcp,160,1,255,0,0.24,0,1
53707,18,1152,10,8,644,private,S0,tcp,263,3,255,0.07,0.07,0,1
53705,18,1152,10,8,644,http,S0,tcp,5,5,255,0.25,0.02,0,1
53708,18,1152,10,8,644,http,SF,tcp,2,2,2,1,0,1233,0
53709,18,1152,10,8,644,http,SF,tcp,1,1,2,1,0,3248,0
53710,18,1152,10,8,644,eco_i,SF,icmp,1,15,1,1,0,0,1
53711,18,1152,10,8,644,other,SF,udp,5,1,169,0.01,0.57,105,0
53712,18,1152,10,8,644,smtp,SF,tcp,1,2,14,1,0,1384,0
53715,20,1276,10,10,644,mtp,S0,tcp,267,13,255,0.05,0.08,0,1
53713,20,1276,10,10,644,http,SF,tcp,5,5,169,1,0,1054,0
53714,20,1276,10,10,644,finger,SF,tcp,1,1,39,0.03,0.1,0,0
53716,20,1276,10,10,644,csnet_ns,S0,tcp,265,7,255,0.03,0.06,0,1
53717,20,1276,10,10,644,sunrpc,S0,tcp,133,9,255,0.04,0.05,0,1
53719,20,1276,10,10,644,http,SF,tcp,16,26,142,1,0,1452,0
53720,20,1276,10,10,644,http,SF,tcp,6,6,73,1,0,333,0
53718,20,1276,10,10,644,eco_i,SF,icmp,1,32,2,1,0,0,1
53723,18,1152,10,8,644,courier,S0,tcp,112,10,255,0.04,0.05,0,1
53722,18,1152,10,8,644,http,SF,tcp,3,3,255,1,0,10384,0
53721,18,1152,10,8,644,private,S0,tcp,245,6,255,0.02,0.08,0,1
53724,18,1152,10,8,644,private,SF,udp,64,18,255,0.07,0.23,0,1
53725,18,1152,10,8,644,domain_u,SF,udp,322,322,255,1,0,74,0
53726,18,1152,10,8,644,private,S0,tcp,11,2,255,0.01,0.08,0,1
53727,18,1152,10,8,644,http,SF,tcp,2,2,52,1,0,2770,0
53728,18,1152,10,8,644,http,S0,tcp,68,19,255,0.23,0.03,0,1
53731,20,1276,10,10,644,private,REJ,tcp,129,9,255,0.04,0.07,0,1
53730,20,1276,10,10,644,private,S0,tcp,120,2,255,0.02,0.07,0,1
53729,20,1276,10,10,644,ecr_i,SF,icmp,511,511,100,0.06,0.07,0,1
53732,20,1276,10,10,644,courier,S0,tcp,111,3,255,0.01,0.07,0,1
53733,20,1276,10,10,644,smtp,SF,tcp,1,5,122,0.48,0.03,333,0
53734,20,1276,10,10,644,http,SF,tcp,6,7,59,1,0,1911,0
53735,20,1276,10,10,644,private,REJ,tcp,137,6,255,0.02,0.06,0,1
53736,20,1276,10,10,644,http,SF,tcp,12,23,12,1,0,24647,0
53737,18,1152,10,8,644,http,SF,tcp,6,6,245,1,0,10561,0
53738,18,1152,10,8,644,http,SF,tcp,15,17,255,1,0,1646,0
53739,18,1152,10,8,644,http,SF,tcp,6,6,97,1,0,335,0
53741,18,1152,10,8,644,link,S0,tcp,221,8,255,0.03,0.06,0,1
53740,18,1152,10,8,644,private,S0,tcp,137,18,255,0.02,0.08,0,1
53742,18,1152,10,8,644,http,SF,tcp,4,4,83,0.94,0.02,1380,0
